,vtec,vtec_dt,vtec_dt2,gvtec1,gvtec1_dt,gvtec2,gvtec2_dt,gvtec3,gvtec3_dt,s4,state_night,state_dawn,state_day_shift,vm1,vd1,vm2,vd2,gvtec1_dt_lag_9,gvtec2_dt_lag_20,vtec_dt_lag_3,vtec_i/vtec_i-1,roti_3,roti_5,roti_7,roti_9,roti_11,roti_13,gvtec1/gvtec2,gvtec1_dt/gvtec2_dt,doy,ut
2014-02-11 22:40:00,20.205225210234605,-0.4920066890995885,0.8146598490524288,-7.408051106829352,-0.09164503985080917,-27.908333482415596,0.7753779789552256,-4.063075520321397,-0.39432434708108655,0.1254723181491411,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-3.5476997821888547,-27.22044356910631,-3.9432989432496015,0.982674364704441,0.7161149865350499,1.052575311001944,1.2723609679188421,1.3790171149868387,1.408666416525461,1.3943901391302809,0.26544225980017744,-0.11819401935336783,11.0,81600.0
2014-02-11 22:50:00,20.459661599631627,0.12081485531243472,0.6128215444120233,-6.669703730760503,0.5890327054886791,-26.050938002437515,1.4821451661511251,-4.00529516715343,0.06690874388808836,0.12463221775432669,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-3.345475391735424,-23.081097292722035,-1.3814906293843414,1.0125926034849708,0.4840312625534698,0.7680657047823338,1.015553115849917,1.1882524694916738,1.2824990999297854,1.318802091192429,0.256025473253072,0.3974190375820577,11.0,82200.0
2014-02-11 23:00:00,21.06779424704595,0.46340031222939393,0.34258545691695924,-5.415406273289995,1.0237245210405703,-24.11967083863153,1.5351320995192705,-3.3624775568410286,0.5338782208917102,0.12368537499572829,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-2.6296795018698496,-18.72585040568414,0.5063285815487824,1.0297234949098704,0.21786034338194915,0.4132452452085205,0.6552259958875136,0.8927718388151624,1.0731565924667705,1.1813287485895176,0.22452239541413438,0.6668641228733029,11.0,82800.0
2014-02-11 23:10:00,21.739446604447693,0.5252723134952679,0.061872001265874006,-4.145384531774021,1.0669975875720097,-22.974966713637716,0.9180606392692289,-2.363262371874892,0.8048866600793925,0.12357665461734678,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-1.640916459407734,-15.358533133311052,1.5342213942130876,1.0318805257696078,0.08807587321953525,0.1992539391281307,0.3592519066970097,0.572819066968055,0.7989359800294799,0.9803323445752439,0.18043049130135894,1.1622299681874324,11.0,83400.0
2014-02-11 23:20:00,22.1441121171046,0.3515043489157074,-0.17376796457956054,-3.2842053511441223,0.7438233238438989,-23.108503967673823,-0.08585731790972698,-1.4266583219917004,0.7438832782733524,0.12431666344957565,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-0.512655864572066,-13.718462709850606,1.6844505174729747,1.0186143428588526,0.2227022145082421,0.2762189148846885,0.2982952169117663,0.3682453181917748,0.5317751396598864,0.7369973869744618,0.14212107178112235,-8.663481948341056,11.0,84000.0
2014-02-11 23:30:00,22.165275657632357,0.0832230881069954,-0.26828126080871206,-3.0748296126419348,0.20094493938303817,-24.39770141333991,-1.0398811483029025,-0.9747441886518606,0.3616265481498628,0.12538862673380305,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,0.6015193327529071,-13.696655111138549,1.0974814105864077,1.0009557186314735,0.24234412830683746,0.32761845629641023,0.3592321906703918,0.3654662391237595,0.40740673714321235,0.5294357357279044,0.12602947960338234,-0.1932383712417352,11.0,84600.0
2014-02-11 23:40:00,21.975518172694084,-0.1322230423917769,-0.21544613049877231,-3.5266416157653424,-0.3737712044137549,-26.282115427967476,-1.6019734271220545,-1.1996624220828938,-0.18024511527469939,0.12665478973739905,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,1.4920649704162132,-14.56642897788858,0.2360715682463912,0.9914389747337551,0.17488030859420958,0.2857558397313559,0.3740349232504963,0.4244761371055389,0.4409596356884215,0.44294338326204497,0.13418408519782057,0.23331922869983862,11.0,85200.0
2014-02-11 23:50:00,21.705434367306186,-0.26311387162889016,-0.13089082923711334,-4.459610947415187,-0.8320805297370811,-28.159257759372128,-1.6742245813401808,-1.9911138374332111,-0.667182298103212,0.1275538699165306,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,1.9274205052729112,-15.47655272350007,-0.43867774979841556,0.9877097867151322,0.11462300687535093,0.21591699164109623,0.3368356695866471,0.43505960105629754,0.4654219186622081,0.4327955464384113,0.1583710403705834,0.49699457229986344,11.0,85800.0
2014-02-12 00:00:00,21.35048817844952,-0.36065923660175336,-0.09754536497286317,-5.660366076381626,-1.1095609680134904,-29.608821805463336,-1.3717871688569674,-3.0731902733350402,-0.9544615572262497,0.1270429704811826,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,1.6408919160571376,-15.76899488875663,-0.8147874791828364,0.9836471280486649,0.10669980459680281,0.1919907369750468,0.2891767754415006,0.3685888974418746,0.4154298663158496,0.4682498148298983,0.19117160802856367,0.8088433783339909,12.0,0.0
2014-02-12 00:10:00,20.910738945412565,-0.4762587574599894,-0.11559952085823601,-6.9549663962281985,-1.1947244796969427,-30.47494888093491,-0.9055690552940546,-4.176738325493033,-1.0143922610246814,0.12631636218009235,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,0.4530847106011535,-15.255978695967737,-1.0647792272815195,0.9794033171812518,0.1356572021116928,0.19933862402722713,0.22962768004258735,0.27729165288392327,0.41723115002062894,0.5956859982097744,0.22821913248816691,1.319307978461117,12.0,600.0
2014-02-12 00:20:00,20.29437517905082,-0.6310294383849888,-0.15477068092499935,-8.147629497101471,-1.0762381864239317,-30.882947688419513,-0.4370729525963438,-5.122333917043132,-0.8998474869520112,0.12777772450966088,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-1.4779257663409684,-14.33622655722656,-1.411059188255365,0.9705240561813353,0.1403003340907206,0.15848294956325826,0.21102672918329565,0.3897424828134592,0.6057673137545013,0.7800232814570419,0.2638229219342514,2.4623765438486998,12.0,1200.0
2014-02-12 00:30:00,19.43715198071726,-0.7563435761718558,-0.125314137786867,-8.990695555609385,-0.7486047190571156,-30.944209917039768,0.056547765204781664,-5.824425939968884,-0.6823036877274374,0.1309681352213866,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-3.57528928231939,-13.386127759916672,-1.91333619773226,0.9577605523318381,0.06427067677392709,0.21329909772471692,0.4400447202474819,0.6718984823349579,0.8482502387116408,0.9352086017482311,0.29054532591761406,-13.238449235723532,12.0,1800.0
2014-02-12 00:40:00,18.526248099201148,-0.6688987112461466,0.08744486492570913,-9.282568978558439,-0.2544868859902935,-30.401139109456256,0.7521056007891052,-6.255572051021645,-0.40488900785440957,0.13489178684788938,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-5.137184446784418,-12.0751480538392,-2.384490846211417,0.9531359387208692,0.2914987506341124,0.5356871090760221,0.7697642938208082,0.9405557923797726,1.0191741460658876,1.0074140053417564,0.305336222604603,-0.3383658966550538,12.0,2400.0
2014-02-12 00:50:00,18.117700923368147,-0.21344220629026983,0.4554565049558768,-8.948000321487765,0.30905550117759367,-28.774580559313243,1.7671841557125356,-6.367954201860055,-0.06961274911553979,0.13907779442010307,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-5.663794970343643,-9.582987760509361,-2.1766742556826735,0.9779476570946593,0.607931167436761,0.8717993556525289,1.039162894754377,1.1035629193341716,1.0788674399189264,1.0092748027774954,0.3109689228325393,0.1748858488678455,12.0,3000.0
2014-02-12 01:00:00,18.66183315037014,0.5351289021315463,0.7485711084218161,-8.03351368842831,0.8157068208443147,-25.76648994399931,3.0199762990666783,-6.058639039459471,0.32314814752453147,0.14183499530831195,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-4.958684075786374,-5.269244659249317,-0.7753188303471212,1.0300331829796445,0.7580192349665177,1.0301150941587733,1.140040348608173,1.126005681012186,1.05779071898089,0.9971491589269822,0.3117814535813099,0.27010371607764216,12.0,3600.0
2014-02-12 01:10:00,20.106643638836456,1.3025571708486776,0.7674282687171311,-6.739474439238556,1.1332339909249434,-21.344060457919976,4.2681864816604405,-5.2841244464644115,0.7175279645157804,0.14080522506466508,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-3.2128328234732138,1.0375665276758639,1.5803955396353082,1.07742060904867,0.6458615645121629,0.9017206154471343,1.0205279521080801,1.0383372298571956,1.0221286247129835,1.003450904891865,0.3157540924570325,0.26550714121658636,12.0,4200.0
2014-02-12 01:20:00,22.15253795339986,1.8186773939264502,0.5161202230777732,-5.407889621826449,1.1648167968346137,-15.776555225748593,5.155606370509372,-4.163646867736795,1.005216554508598,0.13550024388736243,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-0.9482786744112621,8.919748626144406,4.034837030031714,1.1017521547261977,0.32730809313426285,0.54914663029193,0.7664723212920417,0.9262134816602591,1.0038732895767006,1.01594786520525,0.3427801281359788,0.22593206562422843,12.0,4800.0
2014-02-12 01:30:00,24.335588302444204,1.909338804509999,0.09066141058354871,-4.3922312298980115,0.9001762041224843,-9.911379922067187,5.273377339825144,-2.942354248445409,1.0890744309669014,0.12813617003562613,0.0,1.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,1.2681348464836146,17.07095319487837,5.673755152074065,1.0985462863729931,0.20076372983076268,0.4440009834959552,0.6945980471189652,0.8866489096736891,0.9896171848305373,1.0142260770045235,0.44315032462018034,0.17070202758377473,12.0,5400.0
