,vtec,vtec_dt,vtec_dt2,gvtec1,gvtec1_dt,gvtec2,gvtec2_dt,state_night,state_dawn,vm1,vd1,vm2,vd2,gvtec1_dt_lag_9,gvtec2_dt_lag_20,vtec_dt_lag_3,s4
2014-02-21 00:10:00,36.54496667343367,-4.078227945539028,0.07841744847062157,-23.268676716354765,-0.4910357800734199,-10.090570289071815,-3.829127551203882,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-16.386922762258756,-13.363712963773516,-14.404013834856954,0.35585440753863695
2014-02-21 00:20:00,32.68362169896071,-3.122160648237798,0.9560672973012285,-22.62233005020738,0.4928832140936604,-13.22785263995958,-2.8010570514140767,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-15.401394407581876,-13.643654066550011,-14.410700102358575,0.3695565361698019
2014-02-21 00:30:00,31.41935272010548,-1.6835702217378663,1.4385904264999316,-20.937231044272156,1.3543659355572955,-14.26301429275655,-1.3474212530089653,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-12.445804634527589,-10.683670472641287,-10.516943045463712,0.3803587737186353
2014-02-21 00:40:00,32.24496461006816,-0.25595983038845654,1.4276103913494098,-18.63922474133029,1.9685724404982292,-13.55361928060505,0.01461046970352371,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-8.136355650126198,-5.272510016230157,-4.300002063365511,0.3790480032431793
2014-02-21 00:50:00,33.73017807850291,0.7414065652211019,0.9973663956095584,-16.163817022528644,2.3023858119185516,-11.92745719127339,0.8597118888376999,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-3.1472457898336934,0.9768185409176695,1.0465563795422028,0.35756578862625676
2014-02-21 01:00:00,35.00732034817501,1.0999397981352528,0.35853323291415107,-13.776786202661876,2.4089165117436693,-10.363031449390684,1.0004865995905774,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,2.016377253561682,6.24480670008826,3.587967628069528,0.31935804540794155
2014-02-21 01:10:00,35.97073684713544,0.9148554142576127,-0.18508438387764026,-11.52016315181317,2.375080539345903,-9.648706729860516,0.4962247194857415,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,7.046092468408519,9.148829731967828,3.7257722370672823,0.2785285500091706
2014-02-21 01:20:00,36.39006777422922,0.4700587567084733,-0.44479665754913933,-9.317046306990667,2.2580275239830043,-10.128449370736691,-0.43624549128564905,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,11.680045417517418,9.14856432479681,2.6598896957263136,0.2425545058601359
2014-02-21 01:30:00,36.078686810669254,0.00295598140022931,-0.467102775308244,-7.155416585337749,2.055802634856871,-11.767714493659843,-1.5164592333607847,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,15.527342543602748,6.437177452526415,1.0713664624942467,0.22087128561103744
2014-02-21 01:40:00,35.565418516183186,-0.39453941647151214,-0.39749539787174143,-5.19621752219628,1.7302783344646182,-14.402744331176882,-2.4607702317845663,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,18.072459194158483,1.5381029020666936,-0.4053183309522552,0.22072183135372145
2014-02-21 01:50:00,34.99877814426916,-0.6994738564438236,-0.30493443997231157,-3.7292561810329063,1.26100034680298,-17.78230354679539,-3.0257687640008504,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,18.893073869174476,-4.919214363754271,-1.3912896299600632,0.2352177828810396
2014-02-21 02:00:00,34.17022313290648,-0.8828638907830738,-0.18339003433924939,-2.9985672540575194,0.6897361429138312,-21.39105224705666,-3.046653298745877,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,17.938663790214637,-12.172117859438481,-1.908463677762775,0.24996441249999404
2014-02-21 02:10:00,33.056338197187735,-0.9234391966235941,-0.040575305840519035,-3.034405800840914,0.12403763553484162,-24.44182794784817,-2.471201561513323,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,15.604818940489373,-19.292488753162647,-2.5090803189954514,0.2562326942957898
2014-02-21 02:20:00,31.96430728820418,-0.8179954915634424,0.10544370506015331,-3.6208934270575983,-0.3042352403189245,-26.1618871479406,-1.3891339060172314,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,12.542923595471045,-25.234204491244444,-3.0344708560649813,0.2610703999031927
2014-02-21 02:30:00,31.262951927156795,-0.5634960138062586,0.2544994777571855,-4.394205984626487,-0.5008530918833554,-26.122619161053496,-0.03639032399549909,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,9.38258021803539,-28.967184201266143,-2.9072712057496837,0.2703519269364458
2014-02-21 02:40:00,31.123210986354707,-0.18293477330223962,0.38056124050402024,-5.00274322663263,-0.45473149499030785,-24.410828367886705,1.2614039225327534,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,6.5174199251805405,-29.756862665844423,-1.9331272108330282,0.27310007140938014
2014-02-21 02:50:00,31.461498112468345,0.2435119556456861,0.4264467289479265,-5.235696360641731,-0.23958238094361112,-21.588415858566243,2.204227475435381,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,4.081349946348936,-27.427511038781493,-0.502809175735834,0.26304265195113835
2014-02-21 03:00:00,32.16220733830421,0.6018997447112828,0.358387789065597,-5.073246813478136,0.02717671628036402,-18.447844657969874,2.631311672505182,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,2.082169771859613,-22.389867820042273,0.8992554111474185,0.2502990670641508
2014-02-21 03:10:00,33.1065044550594,0.801688002569494,0.19978825785821114,-4.662371041619313,0.23971716922578098,-15.664990208557654,2.5677910633043277,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,0.5338464805769672,-15.55466609572184,1.9832934687046944,0.246827737665924
2014-02-21 03:20:00,34.1140536254234,0.817306755094113,0.015618752524618666,-4.208711662718822,0.3421609478806268,-13.556433283512977,2.1878931175118033,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-0.4794554816859158,-8.261506327538768,2.6525555129550575,0.24518036821552178
2014-02-21 03:30:00,34.90952118725547,0.6835912915068352,-0.13371546358727762,-3.8503560270375434,0.3368645862855218,-12.072536521091308,1.72530013388596,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-0.851788772980024,-1.9819662320194933,2.747313848951258,0.23910116276811544
2014-02-21 03:40:00,35.299582350643604,0.458304804661378,-0.2252864868454573,-3.6213089795019764,0.26685286311541584,-10.950360055252116,1.379137315256498,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-0.5869031786610623,2.277492584707465,2.193077895584203,0.23975764066633629
2014-02-21 03:50:00,35.35178392435396,0.19230308453453968,-0.26600172012683826,-3.4925203676948127,0.18429386274511936,-9.882508130863615,1.256292369842051,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,0.12837305936278565,4.380506161892935,1.2377302989305576,0.24811713700464402
2014-02-21 04:00:00,35.240742594105626,-0.07957454273119466,-0.2718776272657343,-3.4124046406678854,0.12163757487793132,-8.623931977781258,1.3645329938000348,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,0.981801343958602,4.929687302823792,0.33122140685015466,0.24810778168416983
2014-02-21 04:10:00,34.98066318664113,-0.3431423510199205,-0.2635678082887258,-3.331083135418005,0.0828294018018525,-7.022903530422823,1.641165401227927,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,1.6716600912146249,4.904553660850567,-0.3189191640024731,0.23312066624467756
